H,S,V,contrast_0,contrast_45,contrast_90,contrast_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,ASM_0,ASM_45,ASM_90,ASM_135,label
52.455612,67.776146,100.68027,2.560355392156862,3.106712802768166,2.3581188725490194,2.6944098423683203,0.6968145073114921,0.676257469185539,0.7047848484607985,0.6849945791040375,0.3840389342427607,0.37788022428339935,0.3846227459050072,0.3808532502329888,0.9440038439074377,0.9319523947347492,0.9484268500862949,0.9409832356525146,0.1474859030143155,0.14279346390447217,0.14793465666750777,0.1450491982130316,EarlyBlight
15.469673,46.187866,77.73523,3.275398284313725,3.822745098039216,3.4399203431372545,3.5600153787004998,0.6826011064188612,0.6581783468543347,0.6728518747161305,0.6637696556067857,0.4244977885347867,0.41978017826512487,0.4238930542169079,0.4203767736614364,0.9101348372315339,0.8951030855443382,0.9056209429469866,0.9023124432670302,0.1801983724709245,0.17621539806430003,0.17968532141333846,0.1767166318339985,EarlyBlight
23.835579,43.217155,78.49924,3.5580269607843142,3.9844059976931985,3.233854166666668,3.458546712802767,0.6675639007088457,0.6518571534304091,0.6795250357494027,0.6640331602528576,0.4050961128436551,0.39970984484378735,0.4060013433582125,0.40253630405000984,0.8948805330309942,0.8822071109848925,0.9044608044787694,0.8977533392100747,0.16410286064103935,0.15976796006504454,0.16483709080867312,0.16203547607824195,EarlyBlight
29.641176,54.96866,70.6895,3.880851715686274,4.042906574394461,3.8349264705882335,4.5114033064206085,0.6643287633907733,0.6554347574001047,0.664362948975326,0.6415069847144919,0.3918063313750013,0.38729389920225316,0.39095040932178265,0.38409463286654105,0.874932135881682,0.8697279388580532,0.8764121646831708,0.8546318603817771,0.15351220130553736,0.14999656435928502,0.15284222254886942,0.14752868699688296,EarlyBlight
13.6838665,43.722183,76.06018,4.225735294117646,4.514971164936564,4.3548406862745095,4.8018762014609795,0.6723628488983808,0.6621103167950406,0.6676112705716776,0.6596242714178319,0.4727225990043964,0.47016080907229446,0.47256708151746596,0.4682931317741353,0.8931970881822509,0.8859208702756928,0.8899340272345106,0.8786716818125617,0.22346665560947135,0.22105118638751453,0.2233196465339353,0.21929845726682765,EarlyBlight
30.138123,48.435024,81.946075,2.551179534313725,3.2140715109573255,2.9353860294117635,3.0196539792387544,0.720807881473637,0.680665512509244,0.6976395637485404,0.6860209478418764,0.36990650237117173,0.3624308219892831,0.3677480674661773,0.3639620657634387,0.9288259496426982,0.9102759031132627,0.9180948183576043,0.9157032695569135,0.13683082049647366,0.1313561007278274,0.13523864112510806,0.1324683853147897,EarlyBlight
13.508468,44.479977,81.30905,2.8979473039215677,3.5772856593617828,3.376485906862744,3.693671664744328,0.6908715228370345,0.6632252897226077,0.6710935606555914,0.660842491177638,0.4264212444338211,0.42209202569185317,0.42597829167964474,0.4226764956027801,0.9243099433213383,0.9065364558923179,0.9118132332006768,0.9034956451634054,0.18183507770448862,0.17816167815265205,0.1814575049823085,0.178655419935047,EarlyBlight
11.141589,45.305923,86.72322,2.675183823529413,3.342698961937715,2.8965533088235302,2.99550941945406,0.7115454880197775,0.6830469364210219,0.7036762129660987,0.6905068116813053,0.4226801355796351,0.41618050889822145,0.4221922994358102,0.41965011003049363,0.933237337181115,0.9165139225374521,0.9277130188323703,0.925185206841563,0.1786584970136187,0.1732062159867826,0.17824633770289683,0.1761062148486054,EarlyBlight
83.478874,74.04369,92.00522,2.811887254901962,3.278446751249518,2.77939644607843,3.480676662821989,0.6924916270658478,0.6721558898402581,0.6890237290762096,0.6678708520073121,0.42145136853627124,0.41788240024405726,0.4218311087923264,0.4172441003980752,0.9363599255539118,0.9257870107528042,0.9370991492844694,0.9212092022343757,0.1776212560410959,0.1746257004337345,0.17794148434496349,0.17409263931699906,EarlyBlight
45.92745,81.26255,89.02188,2.740962009803921,3.1474356016916594,2.7547487745098054,3.296055363321802,0.6780800258056409,0.6580428038985384,0.6752743760047597,0.6531058119621477,0.3113733331878895,0.30587846107685174,0.3099971105455542,0.30504682684481205,0.9296551758924522,0.9191632055322885,0.9292822811814209,0.9153464806957754,0.09695335262053646,0.09356163295074311,0.09609820854659254,0.09305356656808875,EarlyBlight
23.165052,51.547962,72.97603,3.1566482843137242,3.5896962706651316,3.175796568627452,3.4816762783544792,0.699875933721697,0.6859321347813563,0.6960113225875854,0.6879435755025594,0.4579686550944109,0.4534851638367246,0.45731089203286834,0.4542825211286953,0.9206922106786614,0.909868601848324,0.9202111282261864,0.9125808070604604,0.2097352890489835,0.20564879382002096,0.20913325197189778,0.20637260900304352,EarlyBlight
20.342106,66.51959,82.923965,1.6701286764705874,2.1714109957708576,2.004656862745097,2.58239138792772,0.7660881429189124,0.7396450769131176,0.7483956732078294,0.7302735932510102,0.4722324007397364,0.46916096363442106,0.4718290354141637,0.46667922234896836,0.9634348425513317,0.9524701692397913,0.956110810592311,0.9434742543609295,0.22300344030841499,0.22011200979837856,0.22262263865986018,0.21778949657223787,EarlyBlight
31.872763,66.689125,92.86069,3.359696691176471,3.814548250672818,3.4963541666666655,3.6204998077662425,0.6428112780120842,0.6249592562267695,0.6390321733180315,0.6296457160259876,0.35332970005521797,0.34746270293950365,0.35235057808165604,0.34986648921853836,0.9140539645468605,0.9022754447695525,0.9105415202543689,0.9072467554473347,0.1248418769411103,0.12073032993402574,0.12415092987447719,0.12240656027810562,EarlyBlight
35.377354,60.33705,81.24855,2.7028645833333336,3.2666359092656694,2.9401654411764704,3.435832372164552,0.6888773434783387,0.6631838917044767,0.6781230057737144,0.6601131643388684,0.3809116010073109,0.37573211193758477,0.3799868387353649,0.3748621622311491,0.9200516487122716,0.9033030436043146,0.9130321848978042,0.8982945934886669,0.14509364778195283,0.14117461994107774,0.14438999761209617,0.14052164067261236,EarlyBlight
38.559452,68.22678,99.69205,2.423560049019609,3.1774855824682824,2.6847426470588216,2.9611072664359863,0.7057528942225263,0.6631276795043421,0.686214952124997,0.6721475337349,0.3384103591785102,0.33114797163770027,0.337273359511165,0.3328668339667369,0.9394975493212064,0.9205238683026652,0.9329952041836339,0.925935986376538,0.11452157119932828,0.10965897911976313,0.11375331903594756,0.11080032915503919,EarlyBlight
37.279953,71.5686,81.598495,3.29420955882353,3.4888273740868914,3.2677236519607833,3.756662821991544,0.6727993418938083,0.6644903687176519,0.6722815217048171,0.6562985814474579,0.40894192626809117,0.4061897804422769,0.408884635767861,0.40397950584161346,0.9104140593280308,0.9051010814015716,0.9111408904680599,0.8978157406670148,0.16723349905985693,0.1649901377357451,0.16718664536701633,0.1631994411400342,EarlyBlight
42.692024,81.21505,89.94986,3.309191176470589,3.5446828143021896,3.196645220588235,4.026282199154173,0.6452956700652157,0.6277229035920827,0.648647158982748,0.6167077584143785,0.31696589582201545,0.3141398786794074,0.3180830708221066,0.31170425133518576,0.9078439540067158,0.9011548627023132,0.91099283686351,0.8877252190343703,0.10046737911425276,0.0986838633767128,0.10117683994362127,0.09715954030042866,EarlyBlight
80.93062,72.22533,95.561356,2.0920343137254895,2.6671587850826595,2.5568014705882343,3.221099577085738,0.7415855082507291,0.7058532829866438,0.7164887169586679,0.694462115782372,0.4168738435246573,0.4119323182707208,0.41488153518854054,0.409096833977864,0.9542547400358591,0.9416319038753478,0.9440919552889789,0.9295094649805077,0.17378380141502042,0.1696882348358904,0.1721266882404002,0.16736021957071204,EarlyBlight
16.32242,52.708282,74.41901,2.714307598039218,3.3894348327566326,2.6844362745098027,2.7605997693194952,0.7329542205743657,0.7099780111011106,0.7353911429766541,0.7260800866699142,0.4669888173766097,0.46132349482189494,0.46679376822019775,0.46432534672596515,0.9309794557554288,0.9138503651352853,0.9317390362129988,0.9298335345361789,0.21807855555480452,0.21281936687468694,0.2178964220492117,0.21559802761218774,EarlyBlight
31.174126,67.36053,79.985855,2.4226715686274525,3.3248135332564415,2.86893382352941,2.9086658977316424,0.7235777741008345,0.6862842422681819,0.7011872047847284,0.6972560616389458,0.4393732632402905,0.4330517137039026,0.43850845810523553,0.4363059408347936,0.9345399382541854,0.9101419798874691,0.9224820286559549,0.9213889873447987,0.19304886445042163,0.1875337867418868,0.1922896678298311,0.19036287400773444,EarlyBlight
13.26158,43.330517,74.48328,2.6835171568627443,3.4209304113802386,2.6778186274509808,2.6943790849673235,0.7210618950899168,0.6915911984609002,0.7192553103577267,0.7109063584494806,0.4534080845321361,0.44713990615443533,0.4530745814066391,0.45078319384020077,0.9224699340032887,0.901159237041767,0.9226345714307957,0.9221514464103283,0.20557889111910066,0.19993409567579723,0.2052765763168012,0.20320548784877204,EarlyBlight
40.86069,58.265938,77.12024,3.08697916666667,3.465159554017687,3.1781556372549007,3.8248673587081887,0.6839092259993769,0.6702042223439483,0.6789963163909069,0.6582092990714884,0.41004919586816274,0.40696677215944793,0.4087491037715899,0.40476005860859304,0.9221029560875559,0.9125910375903006,0.9197926298846592,0.9035173305614185,0.1681403430321269,0.16562195364187998,0.16707582983407798,0.1638307050448317,EarlyBlight
76.58308,74.93205,82.089584,2.600091911764706,3.458454440599771,2.8722426470588256,3.17379469434833,0.7019159484197275,0.665526915839202,0.6896374739462389,0.6743249746314132,0.4026160159594616,0.3974521481635107,0.4025956545442913,0.39900277499028425,0.9333327689410338,0.9113278815486835,0.9263618658167599,0.9186263417460709,0.16209965630706943,0.15796821007978926,0.16208326105794635,0.1592032144499474,EarlyBlight
59.113518,71.16068,91.761566,1.4612438725490187,1.817916186082277,1.7211703431372536,2.4999615532487516,0.790826274203437,0.7673497433383231,0.7772173038355817,0.7490498485264347,0.4682890516240682,0.4643901830495943,0.46723473783189307,0.4608724012644283,0.9722645285578546,0.9654942060682774,0.9673309351053931,0.9525483304158626,0.2192946358709692,0.2156582421128357,0.21830830023683784,0.2124033702472402,EarlyBlight
26.09646,57.22334,90.53958,2.541850490196077,3.182898885044214,2.888357843137255,3.1130180699730885,0.6938523970300914,0.6677598536664235,0.6787883283402336,0.6700687859665428,0.41255743402807316,0.40801775859197825,0.41227631742859744,0.4084400107893936,0.9395581027476193,0.9242462473312607,0.9313186087630417,0.9259094273983572,0.17020363637182792,0.16647849132642184,0.1699717619124856,0.16682324241363997,EarlyBlight
83.3259,83.792366,104.51274,2.6518075980392135,3.6804921184159958,3.2645526960784315,3.5321184159938492,0.6766396290163486,0.6339372083927994,0.6483582895609213,0.6368007041557201,0.3132438725214514,0.30721499577687894,0.31233381403315624,0.30862973716324976,0.9399115004109801,0.9164706489611002,0.9260504162494821,0.9198380152723052,0.09812172367223529,0.09438105363018774,0.09755241138849824,0.09525231466145664,EarlyBlight
16.85703,53.21964,86.839584,3.056954656862746,3.932395232602844,3.515931372549018,3.6188542868127653,0.6790999223632033,0.6516312914879752,0.663704670659045,0.6563532470438949,0.40880272291678443,0.4033118965018481,0.40819463470723316,0.4050653774629741,0.9206801767010073,0.8978702613491183,0.9087709545917245,0.9060133530161013,0.1671196662641772,0.16266048585991746,0.1666228598037715,0.16407796001922167,EarlyBlight
99.2552,86.00535,89.950714,2.653538602941177,3.197647058823529,2.704595588235296,3.4245751633986923,0.6837640944642092,0.6615678294425097,0.6769337490356984,0.6504272896464254,0.373135286940152,0.3687921199549225,0.3723604652216436,0.3681471959697354,0.9351483745956699,0.9218298202650929,0.9338910829011914,0.9162823374001783,0.13922994235990957,0.13600762774084596,0.13865231606007888,0.13553235790037876,EarlyBlight
24.24402,65.266014,77.258255,1.8378370098039205,2.538285274894272,2.1457720588235314,2.196878123798539,0.7550053997559467,0.7183969970536853,0.7351019058942635,0.7293582644333688,0.4662483093754556,0.4599064238671976,0.46550323485710754,0.46304909192905636,0.9506091595805799,0.9317871087440955,0.942333577586887,0.9409619517383101,0.21738748599547053,0.21151391871431444,0.2166932616624314,0.21441446153632368,EarlyBlight
13.517115,53.368538,87.68594,4.530912990196075,4.999815455594004,4.655438112745096,4.985144175317187,0.6299997811865625,0.6187889903138438,0.6277261273028918,0.6167231658918833,0.4079448509826482,0.4056490956805727,0.40861463920829444,0.4039704976266634,0.8905152692019379,0.8791406277278978,0.8875395735493472,0.8794952746737719,0.16641900144325505,0.16455118882646647,0.16696592337532462,0.1631921629527341,EarlyBlight
29.122993,57.478466,91.16724,3.06323529411765,3.6422606689734724,3.1791973039215686,3.4602076124567476,0.6713069811037695,0.6491162789949481,0.6676505318984984,0.6537488620180305,0.38608795244534677,0.38074138744636854,0.3861064434016007,0.382389638221577,0.9218513791121159,0.9069557793343611,0.9188929804677256,0.9116064582129194,0.14906390702344036,0.1449640041145857,0.14907818563623348,0.14622183541922856,EarlyBlight
46.220802,54.341507,84.9402,1.9754595588235286,2.3852979623221824,1.899724264705881,2.1907266435986164,0.7708043440612566,0.7547550669223966,0.7692016082090278,0.7547458911211622,0.5261860871347942,0.5212570865877586,0.5257964378630172,0.5234354295530562,0.9661073930774033,0.9591073075825539,0.9674067699956663,0.9624429684582599,0.2768717982942252,0.2717089503179581,0.2764618940694378,0.2739846489113925,EarlyBlight
23.511375,66.96458,72.11775,2.8844822303921585,3.3363321799307952,3.079166666666669,3.3297808535178777,0.6756453437772503,0.6444336066496811,0.6593164220936759,0.6467341046702981,0.3623545338325544,0.3569993226474844,0.3608171056233917,0.3570675838837567,0.8871798539416661,0.8693886644147943,0.8795601660663791,0.8696451369319184,0.1313008081890078,0.12744851637076268,0.1301889837104418,0.12749725946058363,EarlyBlight
34.23366,71.89507,103.59622,2.22530637254902,3.0890580545943886,2.6012867647058813,2.8620684352172248,0.6996913858446697,0.6556862963738961,0.6766696685119996,0.663447650112876,0.34533187981001834,0.3396735160882666,0.3440098378775885,0.3392994096810488,0.9512078780384771,0.9321353753333214,0.9429641227625486,0.9371221917187734,0.11925410721312095,0.11537809753176592,0.1183427685565647,0.1151240894099082,EarlyBlight
23.139603,59.289146,92.318146,2.531556372549022,2.8481660899653987,2.7668198529411767,3.1532179930795845,0.7127498642835122,0.6872592589102627,0.6986865870584452,0.6791907438730392,0.3706342231496326,0.3661314994227978,0.369905548266243,0.3641250465431299,0.9370051291173322,0.9290478362617735,0.9311624565414961,0.921448524838047,0.13736972736973166,0.1340522748695862,0.13683011463814984,0.1325870495200365,EarlyBlight
27.459965,63.480587,98.715256,2.9583639705882354,3.7206612841214906,3.2210784313725513,3.2302652825836238,0.6663253699629127,0.6385033165225759,0.6564188620279476,0.6487824778884644,0.36907202084503743,0.36252947877136577,0.36856372777412566,0.3656295940519066,0.9284581239946789,0.9098522233981925,0.9221049214931961,0.9217340115581966,0.13621415657063973,0.13142762297823815,0.13583922143075983,0.133685000046562,EarlyBlight
27.762775,60.723274,86.17679,0.9339767156862744,1.746743560169165,1.1312499999999988,1.1750557477893124,0.8361922655261232,0.7926089608067562,0.8171409326048092,0.8101744814413439,0.5180201758211351,0.5102406127996615,0.516071552149143,0.5139928139139561,0.9829917908958125,0.9682052466440699,0.9793993402341143,0.9786112807097967,0.2683449025577598,0.26034548295017407,0.2663298469376256,0.26418861275518674,EarlyBlight
52.47323,37.178288,80.48674,2.4821078431372547,2.6604229142637448,2.598008578431375,3.0748173779315655,0.6951508298828923,0.6784532722886933,0.6896559007978998,0.6710793649202481,0.40890675800373755,0.40517526798615017,0.40832377287153665,0.40350267368685444,0.9224626885302765,0.9168064624410897,0.9188421240826379,0.903848018431111,0.16720473674112718,0.16416699778764862,0.16672830349204626,0.16281440767244013,EarlyBlight
69.36766,66.78763,75.93913,2.7122549019607862,3.350280661284124,2.648897058823531,2.9652902729719344,0.6964539290193856,0.6739427175035365,0.6968313126239433,0.6846174848680276,0.4335904862893296,0.42850953739164566,0.4330717812195333,0.43042302826155954,0.9267451452488862,0.9095535226321863,0.9284563670050007,0.9199469875277386,0.18800070980061734,0.1836204236356022,0.18755116768865931,0.18526398325785126,EarlyBlight
26.934723,61.35465,89.79765,3.740992647058823,4.297731641676278,3.997426470588234,4.358539023452516,0.6552118118718019,0.6325496729013603,0.6425460260497851,0.6315576492362699,0.31845942245946135,0.31251552978240477,0.31638648646215894,0.3118439067501997,0.9078823585412884,0.8940679308489664,0.9015381499410655,0.8925691268279139,0.10141640375321366,0.09766595635517712,0.10010040881586987,0.09724662217722722,EarlyBlight
29.350826,74.000465,76.94647,2.4350490196078414,2.9544329104190683,2.6711397058823554,2.9864513648596716,0.7112661880317228,0.68077781630027,0.6955572906639667,0.6817665754495628,0.39967661526350845,0.39388372620302126,0.3977921786278369,0.39281423759989376,0.9292979702949189,0.9141989238992674,0.9224430402382086,0.9132690609003832,0.15974139678849456,0.15514438976757663,0.1582386173774809,0.1543030252611858,EarlyBlight
20.760231,62.587364,84.618515,2.793504901960783,3.090011534025377,2.80545343137255,3.460761245674742,0.6931872286093492,0.6809619643420881,0.694434884809456,0.6759995298463305,0.4482802673365952,0.44559271983433707,0.4479305763302201,0.44243758730642413,0.934877433688645,0.927950072192433,0.9345956898117476,0.9193052853436553,0.20095519808336929,0.19855287196936203,0.2006418012115231,0.19575101866152966,EarlyBlight
24.521925,55.394848,75.77547,2.1143382352941167,2.9254748173779292,2.406295955882353,2.4848750480584405,0.757135913844478,0.7165307877909355,0.7412396901934402,0.7358901721731146,0.45886795854271245,0.45244760978959997,0.4584095545746028,0.4559835043060569,0.9440439282255036,0.9225922402761391,0.9363174445513532,0.9342504643975995,0.2105598033771565,0.2047088396043221,0.21013931972528577,0.20792095619923182,EarlyBlight
57.905247,73.4151,81.948654,2.694424019607844,3.5791464821222627,3.094240196078429,3.38980392156863,0.7129384732078067,0.6834301642580427,0.697330293883957,0.6882214668297553,0.4308145476485795,0.42557728248489574,0.43010935032557346,0.4272760202359749,0.9384514743147725,0.9182678064357874,0.9293185033986165,0.9225915699046512,0.1856011744656502,0.18111602336722876,0.18499405323748688,0.18256479746869322,EarlyBlight
37.005898,67.687485,81.991394,1.743290441176469,2.0272202998846587,1.811856617647058,2.433802383698579,0.775665720596955,0.7548856639840267,0.7679235418953785,0.7439762301324359,0.48633850757475827,0.4833926720212574,0.485821023521878,0.47995408514990023,0.9625829731278603,0.956504095230549,0.9611113064411635,0.9477804969124273,0.2365251439500432,0.23366847536385094,0.23602206689584512,0.2303559238520777,EarlyBlight
38.573547,63.696102,84.94484,3.1657169117647075,3.7952479815455584,3.539062500000002,3.7784544405997695,0.660328944737173,0.628550029603069,0.6416709889880151,0.6264352755487141,0.33463288412226794,0.32919154916408744,0.3329861010884958,0.3276920000842663,0.897572545291456,0.8770064829924189,0.8854928681139131,0.8775507153255838,0.11197916713598721,0.10836707604105178,0.11087974351811795,0.1073820469192268,EarlyBlight
29.291307,59.91229,78.14499,1.9253370098039198,2.3442983467896967,2.0424325980392153,2.5170626682045367,0.7612633295840088,0.7430931496551683,0.7526493296910408,0.7382239684048268,0.5152966581401458,0.5122758324040908,0.5147928793336917,0.510553254627587,0.9600718263924354,0.9514194889282485,0.9576434655642102,0.9478393221628755,0.26553064589040226,0.2624265284653041,0.2650117086126728,0.2606646258108218,EarlyBlight
20.7654,56.710777,77.13454,2.520894607843137,3.240322952710498,2.7302696078431365,2.9506805074971187,0.7192805926177608,0.6865438008713005,0.7070521490067782,0.6971704392732488,0.43508249922958425,0.4302345633874989,0.4347524750509287,0.43105138222963807,0.9312302763631334,0.9116031876093338,0.9255185497238424,0.9195047052245735,0.18929678113586118,0.1851017795332318,0.18900971456290835,0.18580529412208155,EarlyBlight
21.466675,54.55621,92.188065,2.4897977941176452,3.1673356401384076,2.662622549019606,2.9137408688965802,0.716766103545624,0.6815725231919249,0.7008297191897265,0.6895699743662986,0.4121283763648214,0.4070686662667787,0.41139412810457665,0.4077280733246219,0.9455770823221008,0.9307164589410203,0.9417994151432832,0.9362636903499737,0.16984979860510388,0.16570489905621405,0.16924512863892482,0.16624218177700828,EarlyBlight
19.04594,55.033733,78.50325,2.492279411764707,2.923737024221455,2.554013480392157,2.8092887351018843,0.7114097143716825,0.6870442948693103,0.7074283735092993,0.6898788620432798,0.40760359713139377,0.402667063547529,0.40702186275722696,0.4026025467692037,0.925929193537368,0.9130571249887172,0.9240944505194434,0.9164604622976955,0.16614069239445153,0.16214076406598976,0.1656667967623629,0.16208881066504885,EarlyBlight
21.789698,61.083538,93.22504,1.678645833333331,2.331349480968859,2.0065257352941175,2.3622606689734704,0.7589661169912356,0.7198431659416807,0.731793484192758,0.7179521459794309,0.4375373895842702,0.4323801412734425,0.436538390174992,0.432539361576047,0.9648797696116352,0.9511979707618091,0.9580245716823054,0.9505509081478097,0.19143896728421742,0.1869525865676421,0.19056576609657355,0.18709029931261434,EarlyBlight
49.09145,75.9838,91.4086,2.8849264705882365,3.722629757785465,3.0869485294117633,3.3420069204152263,0.6910594189232531,0.6652206312145336,0.6822927296990897,0.6718334901154629,0.40602294706936576,0.4006758898724355,0.40612784330624513,0.40279305926183706,0.9361399339639058,0.9175511968391403,0.9316680203298002,0.9259812313681549,0.16485463354689298,0.16054116872506807,0.16493982510858202,0.16224224858950978,EarlyBlight
12.5322,60.1668,72.48183,3.564430147058824,4.156801230296036,3.866452205882353,3.9038831218762042,0.6642605078736651,0.6491335996929919,0.6587012419796531,0.6541887233183551,0.44210094229140773,0.4379478131330068,0.4423235673399406,0.4398187642687199,0.8912870547014424,0.873231958748316,0.8820755661309814,0.8809450851224582,0.1954532431749506,0.19179828702798302,0.19565013822433097,0.1934405454028638,EarlyBlight
17.972206,57.174435,83.39044,2.089430147058823,2.25839292579777,2.1444852941176467,2.8204536716647444,0.7568419166816454,0.7449424715357927,0.7567239794563305,0.7287798753358434,0.4906920022236578,0.4882283609375201,0.49117290081527326,0.48507330686704125,0.9548377509851582,0.9511962140251911,0.9536477546292047,0.9390501024992494,0.24077864104626215,0.2383669324237374,0.24125081849529026,0.23529611303492676,EarlyBlight
26.3634,57.97834,85.21304,2.437285539215686,2.6241599384851986,2.360294117647056,2.8795078815840074,0.7067369407083366,0.6864484055271396,0.7028394658637959,0.6792855601382545,0.38425655298451317,0.3796315126018401,0.38405309710856483,0.3777312944939091,0.931637583289115,0.9263345983149289,0.9338098158858712,0.919166472378631,0.14765309851153996,0.14412008536036106,0.14749678139868072,0.14268093084004427,EarlyBlight
29.08624,51.41917,74.987625,2.6614276960784293,3.3346251441753183,3.0712928921568636,3.2903037293348714,0.7153863020130494,0.6868643168255665,0.7013004111739681,0.6933324562902623,0.44275931704443083,0.43760806426095866,0.44208552857034217,0.4390551280104806,0.9255350706820465,0.9067174511276308,0.9140720844995931,0.9079572950474984,0.19603581282965082,0.19150081790622334,0.19543961457131884,0.19276940543229948,EarlyBlight
63.85013,75.62862,89.827194,2.14502144607843,2.3839292579777003,2.259712009803921,3.1468973471741633,0.7365662640419502,0.7222208392874909,0.7359487481097856,0.6984777719694584,0.4133545925144534,0.4105414156030366,0.4124886138383824,0.40694646315495137,0.9542452028898195,0.9491366764472988,0.9517907264971972,0.9328580373503957,0.1708620191527898,0.1685442539253452,0.17014685654631018,0.16560542387432417,EarlyBlight
55.312286,70.2421,77.19455,2.535845588235294,3.2148558246828127,2.4147977941176455,2.9135563244905818,0.7335009788605251,0.7142670892971283,0.7375976455058206,0.7180318697489994,0.47307769671579286,0.46847978682899427,0.4730668459528099,0.4694388002178824,0.9455764546967311,0.9310660114685801,0.9481743455689459,0.9375265737529924,0.2238025071299197,0.21947331066733994,0.22379224073973955,0.2203727871500049,EarlyBlight
27.246502,60.199028,91.215164,2.051256127450979,2.829434832756633,2.3036151960784297,2.4330642060745857,0.740831646530784,0.7100533759098127,0.7298106005365379,0.7160371575686996,0.4418139197348704,0.435347520107604,0.4408803908870156,0.4381566221899512,0.9562880518258803,0.9396732797583977,0.9509062042450462,0.9481243475387547,0.1951995396714905,0.18952746326384068,0.19437551906868766,0.19198122556890765,EarlyBlight
62.71019,67.56271,103.289734,1.8540747549019603,2.8695117262591308,2.108639705882352,2.216224529027298,0.7476137460865148,0.7022998745051706,0.7301915284133775,0.7180141510636665,0.414444447934781,0.4074717671117047,0.4137568312792104,0.41056156060341764,0.9665187349310165,0.948132647319145,0.9619217484403082,0.9599410247342414,0.1717642004239654,0.1660332409931353,0.171194715430213,0.1685607950451138,EarlyBlight
11.691445,37.86994,80.07866,2.2511948529411767,2.65682429834679,2.4539215686274507,2.7275355632449076,0.7423355549883636,0.7156363580907795,0.7302383572334239,0.7183287762829422,0.4720943036885166,0.468048908407399,0.47153636337912325,0.46830648672965425,0.9451959929033827,0.9353208497092608,0.9402607309243368,0.9335994168947391,0.22287303157514537,0.2190697806613578,0.22234654198880857,0.21931096551307183,EarlyBlight
26.391212,56.642838,70.41409,2.4830882352941193,2.807289504036907,2.5425857843137267,3.0115801614763584,0.7258431861053,0.7140320325222936,0.7243416461653482,0.7055898993845178,0.4584794099284649,0.455493549240812,0.4586144069369586,0.4537083623132604,0.9263542230309243,0.916774649507818,0.9245895885072605,0.9107182162317946,0.21020336932835337,0.20747437339999203,0.21032717425013828,0.20585127803298076,EarlyBlight
14.528262,47.88643,84.1082,1.9200367647058822,2.779423298731258,2.1432904411764704,2.0788004613610154,0.7630544250989021,0.7391600358112165,0.7558259555283184,0.7525011783029686,0.5231797325660198,0.5177855187420668,0.5225852536954267,0.5208506841837798,0.9654297722290736,0.9499880651533084,0.9614100937582468,0.9625948183998028,0.273717032567852,0.26810184341899124,0.27309534737991353,0.27128543521471155,EarlyBlight
62.473362,75.17294,84.53407,1.9610906862745088,2.6308650519031147,1.899846813725489,2.3285198000768927,0.7411060145094399,0.7116749998149682,0.743063821842154,0.7192206070790251,0.4350147503806475,0.4281880406382896,0.43467778634723153,0.4310255188542041,0.9555728836726668,0.9404002844465903,0.9569603200972627,0.9472496251205768,0.1892378330487371,0.18334499814565752,0.18894477794372946,0.18578299790353583,EarlyBlight
27.48139,63.051243,93.02376,3.5992034313725476,3.6798769703960033,3.544699754901958,4.291395617070357,0.6466340372308607,0.6371250343334685,0.6475030181235761,0.6237824601697368,0.35947854448968336,0.3562623394797644,0.3594646054114967,0.35370572218663,0.9099906656266382,0.9078422531275373,0.9113537004574167,0.8925275616035032,0.12922482394842125,0.12692285453159488,0.12921480254364304,0.1251077379075655,EarlyBlight
15.704394,46.1182,93.702194,3.1788909313725484,3.4193002691272607,3.28486519607843,3.925813148788929,0.6709856451555745,0.6570473239545307,0.669928308787562,0.645750858470351,0.3883265423767389,0.3848568747357824,0.3887385285585292,0.3824612267650502,0.9243292159188782,0.9184984741097297,0.9218065890418206,0.9064253687003495,0.1507975035142732,0.1481148140313937,0.15111764358585042,0.14627658997862714,EarlyBlight
55.485775,66.582054,82.938095,2.45842524509804,2.7191387927720108,2.458210784313725,3.2729257977700867,0.7211483127391995,0.7074156590992745,0.7179994997441226,0.6961268221052037,0.45547046795200286,0.45244770806137075,0.4553477941663945,0.44964790252026554,0.949229882860127,0.9438703299118607,0.9492343117924938,0.9324388127078589,0.20745334717641647,0.20470892852998737,0.20734161365220116,0.20218323624087423,EarlyBlight
19.703892,54.456013,82.20598,2.654871323529412,3.3819607843137267,2.8634497549019624,3.1320876585928477,0.6935416454742349,0.6564592835685481,0.6759987255428326,0.6625618622681683,0.3953810996066125,0.38921135023839787,0.39421375603605585,0.39083511596131,0.9222438892818561,0.9008543674621122,0.9161350253759163,0.9081796532012969,0.15632621392613405,0.1514854751543968,0.15540448544805496,0.15275208786849062,EarlyBlight
22.256447,66.60387,84.25549,2.439767156862745,2.97440984236832,2.787760416666668,3.0603460207612447,0.7244253459702749,0.6980312262218962,0.7110311521325015,0.6961916731748014,0.4305465939804532,0.4268644727518605,0.43010674734123366,0.42523691526023016,0.9384683141375556,0.9249526487179692,0.9296924978256558,0.9227843925198652,0.18537036958816921,0.18221327809772386,0.18499181410845583,0.18082643410003618,EarlyBlight
